Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
541161,KBCGLOBAL,KBC Global Ltd,12 Aug 2021,Stock  Split From Rs.2/- to Rs.1/-,13 Aug 2021,-,-,06 Aug 2021,11 Aug 2021,-
542025,SUNRETAIL,Sun Retail Ltd,13 Aug 2021,Stock  Split From Rs.10/- to Rs.1/-,17 Aug 2021,-,-,10 Aug 2021,16 Aug 2021,-
502090,SAGCEM,Sagar Cements Ltd,17 Aug 2021,Stock  Split From Rs.10/- to Rs.2/-,18 Aug 2021,-,-,10 Aug 2021,17 Aug 2021,-
540786,SHARIKA,Sharika Enterprises Ltd,17 Aug 2021,Stock  Split From Rs.10/- to Rs.5/-,18 Aug 2021,-,-,10 Aug 2021,17 Aug 2021,-
539494,SMARTFIN,Smart Finsec Ltd,30 Aug 2021,Stock  Split From Rs.10/- to Rs.1/-,31 Aug 2021,-,-,24 Aug 2021,30 Aug 2021,-
500084,CESC,CESC Ltd,17 Sep 2021,Stock  Split From Rs.10/- to Rs.1/-,20 Sep 2021,-,-,13 Sep 2021,17 Sep 2021,-
542919,ARTEMISMED,Artemis Medicare Services Ltd,23 Sep 2021,Stock  Split From Rs.10/- to Rs.1/-,24 Sep 2021,-,-,17 Sep 2021,23 Sep 2021,-
532889,KPRMILL,K.P.R. Mill Limited,24 Sep 2021,Stock  Split From Rs.5/- to Rs.1/-,27 Sep 2021,-,-,20 Sep 2021,24 Sep 2021,-
524342,INDOBORAX,Indo Borax & Chemicals Ltd,27 Sep 2021,Stock  Split From Rs.10/- to Rs.1/-,28 Sep 2021,-,-,21 Sep 2021,27 Sep 2021,-
539872,BAJAJHCARE,Bajaj Healthcare Ltd,28 Sep 2021,Stock  Split From Rs.10/- to Rs.5/-,29 Sep 2021,-,-,22 Sep 2021,28 Sep 2021,-
540403,CLEDUCATE,CL Educate Ltd,30 Sep 2021,Stock  Split From Rs.10/- to Rs.5/-,01 Oct 2021,-,-,24 Sep 2021,30 Sep 2021,-
542770,ALPHALOGIC,Alphalogic Techsys Ltd,05 Oct 2021,Stock  Split From Rs.10/- to Rs.5/-,06 Oct 2021,-,-,29 Sep 2021,05 Oct 2021,-
530109,ANUPAM,Anupam Finserv Ltd,06 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,07 Oct 2021,-,-,30 Sep 2021,06 Oct 2021,-
542752,AFFLE,Affle (India) Ltd,07 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,08 Oct 2021,-,-,01 Oct 2021,07 Oct 2021,-
503639,INDSOYA,Indsoya Ltd,07 Oct 2021,Stock  Split From Rs.10/- to Rs.5/-,08 Oct 2021,-,-,01 Oct 2021,07 Oct 2021,-
523369,DCMSRIND,DCM Shriram Industries Ltd,08 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,11 Oct 2021,-,-,04 Oct 2021,08 Oct 2021,-
534600,JTLIND,JTL Industries Ltd,13 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,16 Oct 2021,-,-,08 Oct 2021,13 Oct 2021,-
540268,TRU,TruCap Finance Ltd,13 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,14 Oct 2021,-,-,07 Oct 2021,13 Oct 2021,-
511760,SEVENHILL,Seven Hill Industries Ltd,14 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,18 Oct 2021,-,-,08 Oct 2021,13 Oct 2021,-
512359,SWORDEDGE,Sword-Edge Commercials Ltd,14 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,18 Oct 2021,-,-,08 Oct 2021,13 Oct 2021,-
539963,ZEAL,Zeal Aqua Ltd,14 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,19 Oct 2021,-,-,11 Oct 2021,14 Oct 2021,-
539177,AIIL,Authum Investment & Infrastructure Ltd,20 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,21 Oct 2021,-,-,12 Oct 2021,20 Oct 2021,-
542852,VISHWARAJ,Vishwaraj Sugar Industries Ltd,21 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,22 Oct 2021,-,-,13 Oct 2021,21 Oct 2021,-
501314,PRISMX,Prismx Global Ventures Ltd,22 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,25 Oct 2021,-,-,14 Oct 2021,22 Oct 2021,-
532734,GPIL,Godawari Power and Ispat Ltd,26 Oct 2021,Stock  Split From Rs.10/- to Rs.5/-,27 Oct 2021,-,-,20 Oct 2021,26 Oct 2021,-
542830,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,28 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,29 Oct 2021,-,-,22 Oct 2021,28 Oct 2021,-
504058,NIPPOBATRY,Indo National Ltd,28 Oct 2021,Stock  Split From Rs.10/- to Rs.5/-,29 Oct 2021,-,-,22 Oct 2021,28 Oct 2021,-
514316,RAGHUSYN,Raghuvir Synthetics Ltd,28 Oct 2021,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2021,-,-,22 Oct 2021,28 Oct 2021,-
538119,RNBDENIMS,R&B Denims Ltd,28 Oct 2021,Stock  Split From Rs.10/- to Rs.2/-,29 Oct 2021,-,-,22 Oct 2021,28 Oct 2021,-
531449,GRMOVER,GRM Overseas Ltd,10 Nov 2021,Stock  Split From Rs.10/- to Rs.2/-,11 Nov 2021,-,-,02 Nov 2021,10 Nov 2021,-
542862,SHAHLON,Shahlon Silk Industries Ltd,11 Nov 2021,Stock  Split From Rs.10/- to Rs.2/-,12 Nov 2021,-,-,03 Nov 2021,11 Nov 2021,-
540061,BIGBLOC,Bigbloc Construction Ltd,15 Nov 2021,Stock  Split From Rs.10/- to Rs.2/-,16 Nov 2021,-,-,09 Nov 2021,15 Nov 2021,-
543244,SHINEFASH,Shine Fashions (India) Ltd,15 Nov 2021,Stock  Split From Rs.10/- to Rs.5/-,16 Nov 2021,-,-,09 Nov 2021,15 Nov 2021,-
513262,SSWL,Steel Strips Wheels Ltd,18 Nov 2021,Stock  Split From Rs.10/- to Rs.5/-,22 Nov 2021,-,-,12 Nov 2021,18 Nov 2021,-
530557,NCLRESE,NCL Research & Financial Services Ltd,02 Dec 2021,Stock  Split From Rs.2/- to Rs.1/-,03 Dec 2021,-,-,26 Nov 2021,02 Dec 2021,-
517506,TTKPRESTIG,TTK Prestige Ltd,14 Dec 2021,Stock  Split From Rs.10/- to Rs.1/-,15 Dec 2021,-,-,08 Dec 2021,14 Dec 2021,-
542724,MURAE,Murae Organisor Ltd,16 Dec 2021,Stock  Split From Rs.10/- to Rs.2/-,18 Dec 2021,-,-,13 Dec 2021,16 Dec 2021,-
523539,PRECWIRE,Precision Wires India Ltd,22 Dec 2021,Stock  Split From Rs.5/- to Rs.1/-,23 Dec 2021,-,-,16 Dec 2021,22 Dec 2021,-
505725,AQFINTECH,Algoquant Fintech Ltd,23 Dec 2021,Stock  Split From Rs.10/- to Rs.2/-,24 Dec 2021,-,-,17 Dec 2021,23 Dec 2021,-
542332,HIKLASS,Hi-Klass Trading and Investment Ltd,23 Dec 2021,Stock  Split From Rs.10/- to Rs.5/-,24 Dec 2021,-,-,17 Dec 2021,23 Dec 2021,-
509220,PTL,PTL Enterprises Ltd,23 Dec 2021,Stock  Split From Rs.2/- to Rs.1/-,24 Dec 2021,-,-,20 Dec 2021,23 Dec 2021,-
530525,RRETAIL,Rajnish Retail Ltd,24 Dec 2021,Stock  Split From Rs.10/- to Rs.5/-,27 Dec 2021,-,-,20 Dec 2021,24 Dec 2021,-
590062,ANDHRSUGAR,Andhra Sugars Ltd,30 Dec 2021,Stock  Split From Rs.10/- to Rs.2/-,31 Dec 2021,-,-,24 Dec 2021,30 Dec 2021,-
540717,PQIF,Polo Queen Industrial and Fintech Ltd,30 Dec 2021,Stock  Split From Rs.10/- to Rs.2/-,31 Dec 2021,-,-,24 Dec 2021,30 Dec 2021,-
542753,SEACOAST,Seacoast Shipping Services Ltd,30 Dec 2021,Stock  Split From Rs.10/- to Rs.1/-,31 Dec 2021,-,-,28 Dec 2021,30 Dec 2021,-
532154,JOHNPHARMA,Johnson Pharmacare Ltd,05 Jan 2022,Stock  Split From Rs.10/- to Rs.1/-,06 Jan 2022,-,-,30 Dec 2021,05 Jan 2022,-
524494,IPCALAB,Ipca Laboratories Ltd,10 Jan 2022,Stock  Split From Rs.2/- to Rs.1/-,11 Jan 2022,-,-,04 Jan 2022,10 Jan 2022,-
524648,INDOAMIN,Indo Amines Ltd,13 Jan 2022,Stock  Split From Rs.10/- to Rs.5/-,15 Jan 2022,-,-,10 Jan 2022,13 Jan 2022,-
523329,ELDEHSG,Eldeco Housing & Industries Ltd,17 Jan 2022,Stock  Split From Rs.10/- to Rs.2/-,18 Jan 2022,-,-,11 Jan 2022,17 Jan 2022,-
531025,VISAGAR,Visagar Financial Services Ltd,20 Jan 2022,Stock  Split From Rs.2/- to Rs.1/-,21 Jan 2022,-,-,14 Jan 2022,20 Jan 2022,-
506852,PRIMO,Primo Chemicals Ltd,27 Jan 2022,Stock  Split From Rs.10/- to Rs.2/-,28 Jan 2022,-,-,20 Jan 2022,27 Jan 2022,-
539835,SUPERIOR,Superior Finlease Ltd,27 Jan 2022,Stock  Split From Rs.10/- to Rs.1/-,28 Jan 2022,-,-,20 Jan 2022,27 Jan 2022,-
535958,ESSENTIA,Integra Essentia Ltd,03 Feb 2022,Stock  Split From Rs.3/- to Rs.1/-,04 Feb 2022,-,-,28 Jan 2022,03 Feb 2022,-
532029,SINDHUTRAD,Sindhu Trade Links Ltd,03 Feb 2022,Stock  Split From Rs.10/- to Rs.1/-,04 Feb 2022,-,-,28 Jan 2022,03 Feb 2022,-
505790,SCHAEFFLER,Schaeffler India Ltd,08 Feb 2022,Stock  Split From Rs.10/- to Rs.2/-,09 Feb 2022,-,-,02 Feb 2022,08 Feb 2022,-
538979,GREENLAM,Greenlam Industries Ltd,10 Feb 2022,Stock  Split From Rs.5/- to Rs.1/-,11 Feb 2022,-,-,04 Feb 2022,10 Feb 2022,-
531328,KRETTOSYS,Kretto Syscon Ltd,10 Feb 2022,Stock  Split From Rs.10/- to Rs.1/-,11 Feb 2022,-,-,04 Feb 2022,10 Feb 2022,-
539470,SHREEGANES,Shree Ganesh Biotech (India) Ltd,10 Feb 2022,Stock  Split From Rs.10/- to Rs.1/-,11 Feb 2022,-,-,04 Feb 2022,10 Feb 2022,-
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,15 Feb 2022,Stock  Split From Rs.10/- to Rs.1/-,16 Feb 2022,-,-,09 Feb 2022,15 Feb 2022,-
540361,DANUBE,Danube Industries Ltd,15 Feb 2022,Stock  Split From Rs.10/- to Rs.2/-,16 Feb 2022,-,-,09 Feb 2022,15 Feb 2022,-
532605,JBMA,JBM Auto Ltd,21 Feb 2022,Stock  Split From Rs.5/- to Rs.2/-,22 Feb 2022,-,-,15 Feb 2022,21 Feb 2022,-
542725,SBC,SBC Exports Ltd,22 Feb 2022,Stock  Split From Rs.10/- to Rs.1/-,23 Feb 2022,-,-,16 Feb 2022,22 Feb 2022,-
540597,CONTAINER ,Containerway International Ltd,03 Mar 2022,Stock  Split From Rs.10/- to Rs.5/-,05 Mar 2022,-,-,25 Feb 2022,03 Mar 2022,-
531465,NOUVEAU,Nouveau Global Ventures Ltd,07 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,08 Mar 2022,-,-,28 Feb 2022,07 Mar 2022,-
539621,BCLENTERPR,BCL Enterprises Ltd,10 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,11 Mar 2022,-,-,04 Mar 2022,10 Mar 2022,-
539219,MUL,Mauria Udyog Ltd,10 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,11 Mar 2022,-,-,04 Mar 2022,10 Mar 2022,-
538706,ULTRACAB,Ultracab (India) Ltd,10 Mar 2022,Stock  Split From Rs.10/- to Rs.2/-,12 Mar 2022,-,-,07 Mar 2022,10 Mar 2022,-
532527,RKFORGE,Ramkrishna Forgings Ltd,14 Mar 2022,Stock  Split From Rs.10/- to Rs.2/-,15 Mar 2022,-,-,08 Mar 2022,14 Mar 2022,-
534064,AIML,Alliance Integrated Metaliks Ltd,15 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,16 Mar 2022,-,-,09 Mar 2022,15 Mar 2022,-
517522,RAJRATAN,Rajratan Global Wire Ltd,15 Mar 2022,Stock  Split From Rs.10/- to Rs.2/-,16 Mar 2022,-,-,09 Mar 2022,15 Mar 2022,-
543268,DRCSYSTEMS,DRC Systems India Ltd,16 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,17 Mar 2022,-,-,10 Mar 2022,16 Mar 2022,-
502986,VTL,Vardhman Textiles Ltd,24 Mar 2022,Stock  Split From Rs.10/- to Rs.2/-,26 Mar 2022,-,-,21 Mar 2022,24 Mar 2022,-
526729,GOLDIAM,Goldiam International Ltd,28 Mar 2022,Stock  Split From Rs.10/- to Rs.2/-,29 Mar 2022,-,-,22 Mar 2022,28 Mar 2022,-
540135,ARCFIN,ARC Finance Ltd,29 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,30 Mar 2022,-,-,23 Mar 2022,29 Mar 2022,-
540615,7NR,7NR Retail Ltd,30 Mar 2022,Stock  Split From Rs.10/- to Rs.1/-,31 Mar 2022,-,-,25 Mar 2022,29 Mar 2022,-
538788,GILADAFINS,Gilada Finance & Investments Ltd,30 Mar 2022,Stock  Split From Rs.10/- to Rs.5/-,31 Mar 2022,-,-,24 Mar 2022,29 Mar 2022,-
506590,PCBL,PCBL Chemical Ltd,11 Apr 2022,Stock  Split From Rs.2/- to Rs.1/-,12 Apr 2022,-,-,05 Apr 2022,11 Apr 2022,-
539506,ADCON,Adcon Capital Services Ltd,12 Apr 2022,Stock  Split From Rs.10/- to Rs.1/-,13 Apr 2022,-,-,06 Apr 2022,12 Apr 2022,-
511605,ARIHANTCAP,Arihant Capital Markets Ltd,12 Apr 2022,Stock  Split From Rs.5/- to Rs.1/-,15 Apr 2022,-,-,07 Apr 2022,12 Apr 2022,-
511724,BAIDFIN,Baid Finserv Ltd,12 Apr 2022,Stock  Split From Rs.10/- to Rs.2/-,15 Apr 2022,-,-,07 Apr 2022,12 Apr 2022,-
540252,VSL,Veeram Securities Ltd,18 Apr 2022,Stock  Split From Rs.10/- to Rs.2/-,19 Apr 2022,-,-,08 Apr 2022,18 Apr 2022,-
531153,DILIGENT,Diligent Industries Ltd,19 Apr 2022,Stock  Split From Rs.5/- to Rs.1/-,20 Apr 2022,-,-,11 Apr 2022,19 Apr 2022,-
533155,JUBLFOOD,Jubilant FoodWorks Ltd,19 Apr 2022,Stock  Split From Rs.10/- to Rs.2/-,20 Apr 2022,-,-,11 Apr 2022,19 Apr 2022,-
532163,SAREGAMA,Saregama India Ltd,26 Apr 2022,Stock  Split From Rs.10/- to Rs.1/-,27 Apr 2022,-,-,20 Apr 2022,26 Apr 2022,-
511557,PROFINC,Pro Fin Capital Services Ltd,28 Apr 2022,Stock  Split From Rs.10/- to Rs.1/-,29 Apr 2022,-,-,22 Apr 2022,28 Apr 2022,-
500463,BBOX,Black Box Ltd,13 May 2022,Stock  Split From Rs.10/- to Rs.2/-,17 May 2022,-,-,10 May 2022,16 May 2022,-
539216,GARMNTMNTR,Garment Mantra Lifestyle Ltd,18 May 2022,Stock  Split From Rs.10/- to Rs.1/-,19 May 2022,-,-,11 May 2022,18 May 2022,-
543420,JETFREIGHT,Jet Freight Logistics Ltd,19 May 2022,Stock  Split From Rs.10/- to Rs.5/-,20 May 2022,-,-,12 May 2022,19 May 2022,-
505693,LATIMMETAL,La Tim Metal & Industries Ltd,20 May 2022,Stock  Split From Rs.10/- to Rs.1/-,23 May 2022,-,-,13 May 2022,20 May 2022,-
524444,EVEXIA,Evexia Lifecare Ltd,24 May 2022,Stock  Split From Rs.2/- to Rs.1/-,25 May 2022,-,-,18 May 2022,24 May 2022,-
506640,GUJCMDS,Gujchem Distillers India Ltd,27 May 2022,Stock  Split From Rs.10/- to Rs.1/-,27 May 2022,-,-,23 May 2022,27 May 2022,-
531893,SAWACA,Sawaca Enterprises Ltd,27 May 2022,Stock  Split From Rs.10/- to Rs.1/-,27 May 2022,-,-,23 May 2022,27 May 2022,-
540614,GGENG,G G Engineering Ltd,08 Jun 2022,Stock  Split From Rs.2/- to Rs.1/-,09 Jun 2022,-,-,02 Jun 2022,08 Jun 2022,-
540821,SADHNA,Sadhna Broadcast Ltd,10 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,13 Jun 2022,-,-,06 Jun 2022,10 Jun 2022,-
539884,DARSHANORNA,Darshan Orna Ltd,13 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,14 Jun 2022,-,-,07 Jun 2022,13 Jun 2022,-
519216,AJANTSOY,Ajanta Soya Ltd,16 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
542802,GALACTICO,Galactico Corporate Services Ltd,16 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
541702,ASHNI,Ashnisha Industries Ltd,23 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,23 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
531494,NAVKARURB,Navkar Urbanstructure Ltd,23 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,24 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
540642,SALASAR,Salasar Techno Engineering Ltd,27 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,28 Jun 2022,-,-,21 Jun 2022,27 Jun 2022,-
532900,PAISALO,Paisalo Digital Ltd,30 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
534748,STEELXIND,Steel Exchange India Ltd,12 Jul 2022,Stock  Split From Rs.10/- to Rs.1/-,13 Jul 2022,-,-,06 Jul 2022,12 Jul 2022,-
531273,RADHEDE,Radhe Developers India Ltd,14 Jul 2022,Stock  Split From Rs.10/- to Rs.1/-,15 Jul 2022,-,-,08 Jul 2022,14 Jul 2022,-
532923,RGL,Renaissance Global Ltd,19 Jul 2022,Stock  Split From Rs.10/- to Rs.2/-,20 Jul 2022,-,-,13 Jul 2022,19 Jul 2022,-
519126,HNDFDS,Hindustan Foods Ltd,21 Jul 2022,Stock  Split From Rs.10/- to Rs.2/-,22 Jul 2022,-,-,15 Jul 2022,21 Jul 2022,-
540386,ONTIC,Ontic Finserve Ltd,21 Jul 2022,Stock  Split From Rs.10/- to Rs.1/-,22 Jul 2022,-,-,15 Jul 2022,21 Jul 2022,-
541601,RAJNISH,Rajnish Wellness Ltd,21 Jul 2022,Stock  Split From Rs.10/- to Rs.2/-,22 Jul 2022,-,-,15 Jul 2022,21 Jul 2022,-
539921,SEIL,Shanti Educational Initiatives Ltd,21 Jul 2022,Stock  Split From Rs.10/- to Rs.1/-,22 Jul 2022,-,-,15 Jul 2022,21 Jul 2022,-
500470,TATASTEEL,Tata Steel Ltd,28 Jul 2022,Stock  Split From Rs.10/- to Rs.1/-,29 Jul 2022,-,-,22 Jul 2022,28 Jul 2022,-
504176,HIGHENE,High Energy Batteries India Ltd,08 Aug 2022,Stock  Split From Rs.10/- to Rs.2/-,10 Aug 2022,-,-,02 Aug 2022,08 Aug 2022,-
540570,VARIMAN,Variman Global Enterprises Ltd,11 Aug 2022,Stock  Split From Rs.10/- to Rs.1/-,12 Aug 2022,-,-,04 Aug 2022,10 Aug 2022,-
512097,SAICOM,Saianand Commercial Ltd,17 Aug 2022,Stock  Split From Rs.10/- to Rs.1/-,17 Aug 2022,-,-,10 Aug 2022,17 Aug 2022,-
539309,RAMASTEEL,Rama Steel Tubes Ltd,25 Aug 2022,Stock  Split From Rs.5/- to Rs.1/-,26 Aug 2022,-,-,19 Aug 2022,25 Aug 2022,-
538730,PDSL,PDS Ltd,26 Aug 2022,Stock  Split From Rs.10/- to Rs.2/-,29 Aug 2022,-,-,22 Aug 2022,26 Aug 2022,-
531156,ALFAVIO,Alfavision Overseas India Ltd,29 Aug 2022,Stock  Split From Rs.10/- to Rs.1/-,29 Aug 2022,-,-,23 Aug 2022,29 Aug 2022,-
526407,HAMPTON,Hampton Sky Realty Ltd,01 Sep 2022,Stock  Split From Rs.10/- to Rs.1/-,03 Sep 2022,-,-,26 Aug 2022,01 Sep 2022,-
524667,SOTL,Savita Oil Technologies Ltd,01 Sep 2022,Stock  Split From Rs.10/- to Rs.2/-,02 Sep 2022,-,-,25 Aug 2022,01 Sep 2022,-
503722,BANSWRAS,Banswara Syntex Ltd,08 Sep 2022,Stock  Split From Rs.10/- to Rs.5/-,09 Sep 2022,-,-,05 Sep 2022,08 Sep 2022,-
532978,BAJAJFINSV,Bajaj Finserv Ltd,13 Sep 2022,Stock  Split From Rs.5/- to Rs.1/-,14 Sep 2022,-,-,07 Sep 2022,13 Sep 2022,-
540360,LLFICL,Leading Leasing Finance And Investment Company Ltd,22 Sep 2022,Stock  Split From Rs.10/- to Rs.1/-,22 Sep 2022,-,-,16 Sep 2022,22 Sep 2022,-
590051,SAKSOFT,Saksoft Ltd,23 Sep 2022,Stock  Split From Rs.10/- to Rs.1/-,26 Sep 2022,-,-,22 Sep 2022,23 Sep 2022,-
533090,EXCEL,Excel Realty N Infra Ltd,28 Sep 2022,Stock  Split From Rs.10/- to Rs.1/-,28 Sep 2022,-,-,22 Sep 2022,28 Sep 2022,-
540401,MAXIMUS,Maximus International Ltd,03 Oct 2022,Stock  Split From Rs.10/- to Rs.1/-,03 Oct 2022,-,-,26 Sep 2022,03 Oct 2022,-
540023,COLORCHIPS,Colorchips New Media Ltd,12 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,12 Oct 2022,-,-,06 Oct 2022,12 Oct 2022,-
531737,GREENCREST,Greencrest Financial Services Ltd,12 Oct 2022,Stock  Split From Rs.10/- to Rs.1/-,12 Oct 2022,-,-,06 Oct 2022,12 Oct 2022,-
526159,NIKHILAD,Nikhil Adhesives Ltd,12 Oct 2022,Stock  Split From Rs.10/- to Rs.1/-,13 Oct 2022,-,-,06 Oct 2022,12 Oct 2022,-
522215,HLEGLAS,HLE Glascoat Ltd,18 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,19 Oct 2022,-,-,12 Oct 2022,18 Oct 2022,-
526582,TPLPLASTEH,TPL Plastech Ltd,19 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,20 Oct 2022,-,-,13 Oct 2022,19 Oct 2022,-
511153,ANJANIFOODS,Anjani Foods Ltd,21 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,21 Oct 2022,-,-,17 Oct 2022,20 Oct 2022,-
542285,AXITA,Axita Cotton Ltd,21 Oct 2022,Stock  Split From Rs.10/- to Rs.1/-,21 Oct 2022,-,-,17 Oct 2022,20 Oct 2022,-
526435,PERFEPA,Perfectpac Ltd,21 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,21 Oct 2022,-,-,17 Oct 2022,20 Oct 2022,-
532435,SANINFRA,Sanmit Infra Ltd,31 Oct 2022,Stock  Split From Rs.10/- to Rs.1/-,31 Oct 2022,-,-,20 Oct 2022,31 Oct 2022,-
533553,TDPOWERSYS,TD Power Systems Ltd,31 Oct 2022,Stock  Split From Rs.10/- to Rs.2/-,01 Nov 2022,-,-,21 Oct 2022,31 Oct 2022,-
539991,CFEL,Confidence Futuristic Energetech Ltd,03 Nov 2022,Stock  Split From Rs.10/- to Rs.5/-,03 Nov 2022,-,-,28 Oct 2022,03 Nov 2022,-
513262,SSWL,Steel Strips Wheels Ltd,10 Nov 2022,Stock  Split From Rs.5/- to Rs.1/-,11 Nov 2022,-,-,03 Nov 2022,10 Nov 2022,-
539151,ARFIN,Arfin India Ltd,14 Nov 2022,Stock  Split From Rs.10/- to Rs.1/-,14 Nov 2022,-,-,14 Nov 2022,14 Nov 2022,-
526773,PRESSURS,Pressure Sensitive Systems India Ltd,16 Nov 2022,Stock  Split From Rs.10/- to Rs.1/-,16 Nov 2022,-,-,16 Nov 2022,16 Nov 2022,-
543272,EASEMYTRIP,Easy Trip Planners Ltd,21 Nov 2022,Stock  Split From Rs.2/- to Rs.1/-,22 Nov 2022,-,-,15 Nov 2022,21 Nov 2022,-
543462,DEVIT,Dev Information Technology Ltd,25 Nov 2022,Stock  Split From Rs.10/- to Rs.5/-,25 Nov 2022,-,-,21 Nov 2022,25 Nov 2022,-
500264,MAFATIND,Mafatlal Industries Ltd,25 Nov 2022,Stock  Split From Rs.10/- to Rs.2/-,25 Nov 2022,-,-,21 Nov 2022,25 Nov 2022,-
530309,CHANDRAP,Chandra Prabhu International Ltd,30 Nov 2022,Stock  Split From Rs.10/- to Rs.2/-,30 Nov 2022,-,-,24 Nov 2022,30 Nov 2022,-
543240,LIKHITHA,Likhitha Infrastructure Ltd,02 Dec 2022,Stock  Split From Rs.10/- to Rs.5/-,02 Dec 2022,-,-,28 Nov 2022,02 Dec 2022,-
531176,MEFCOMCAP,Mefcom Capital Markets Ltd,02 Dec 2022,Stock  Split From Rs.10/- to Rs.2/-,02 Dec 2022,-,-,28 Nov 2022,02 Dec 2022,-
539277,ALSTONE,Alstone Textiles (India) Ltd,14 Dec 2022,Stock  Split From Rs.10/- to Rs.1/-,14 Dec 2022,-,-,08 Dec 2022,14 Dec 2022,-
539841,LANCER,Lancer Container Lines Ltd,16 Dec 2022,Stock  Split From Rs.10/- to Rs.5/-,16 Dec 2022,-,-,12 Dec 2022,16 Dec 2022,-
539017,STARHFL,Star Housing Finance Ltd,16 Dec 2022,Stock  Split From Rs.10/- to Rs.5/-,16 Dec 2022,-,-,12 Dec 2022,16 Dec 2022,-
514197,STCORP,S & T Corporation Ltd,16 Dec 2022,Stock  Split From Rs.10/- to Rs.2/-,16 Dec 2022,-,-,12 Dec 2022,16 Dec 2022,-
526227,FILATEX,Filatex India Ltd,27 Dec 2022,Stock  Split From Rs.2/- to Rs.1/-,28 Dec 2022,-,-,21 Dec 2022,27 Dec 2022,-
500405,SPLPETRO,Supreme Petrochem Ltd,06 Jan 2023,Stock  Split From Rs.4/- to Rs.2/-,06 Jan 2023,-,-,02 Jan 2023,06 Jan 2023,-
541601,RAJNISH,Rajnish Wellness Ltd,10 Jan 2023,Stock  Split From Rs.2/- to Rs.1/-,10 Jan 2023,-,-,04 Jan 2023,10 Jan 2023,-
516072,VISHNU,Vishnu Chemicals Ltd,13 Jan 2023,Stock  Split From Rs.10/- to Rs.2/-,13 Jan 2023,-,-,09 Jan 2023,13 Jan 2023,-
539559,DDIL,Deep Diamond India Ltd,20 Jan 2023,Stock  Split From Rs.10/- to Rs.1/-,20 Jan 2023,-,-,16 Jan 2023,20 Jan 2023,-
540738,STL,Shreeji Translogistics Ltd,15 Feb 2023,Stock  Split From Rs.10/- to Rs.2/-,15 Feb 2023,-,-,09 Feb 2023,15 Feb 2023,-
540696,KCDGROUP,KCD Industries India Ltd,17 Feb 2023,Stock  Split From Rs.5/- to Rs.1/-,17 Feb 2023,-,-,13 Feb 2023,17 Feb 2023,-
532947,IRB,IRB Infrastructure Developers Ltd,22 Feb 2023,Stock  Split From Rs.10/- to Rs.1/-,22 Feb 2023,-,-,16 Feb 2023,22 Feb 2023,-
538778,KALYANCAP,Kalyan Capitals Ltd,23 Feb 2023,Stock  Split From Rs.10/- to Rs.2/-,23 Feb 2023,-,-,17 Feb 2023,23 Feb 2023,-
538928,KARNAVATI,Karnavati Finance Ltd,24 Feb 2023,Stock  Split From Rs.10/- to Rs.1/-,24 Feb 2023,-,-,20 Feb 2023,24 Feb 2023,-
